web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1549195645-768","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta","PETA","#Vegan dishes from all over the world! Enter to win a FREE copy of 'Vegan Eats World' cookbook: http://peta.vg/h","3","29","7","1353277202000","3:50 AM - 19 Nov 2012","/peta/status/270290293092392960"
"1549195645-1155","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@SrirachaBook","Sriracha Cookbook","11/11—@tonysda #Vegan Chili CookOff! Will my Srirachili NON Carne beat @hotknivez @nicadler @stuffedanimals_? U pick! https://www.facebook.com/events/361429983938909/ …","","4","","1351452597000","12:59 AM - 29 Oct 2012","/SrirachaBook/status/262637346489499649"
"1549195645-773","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yoashleylauren","Ashley Lauren Dickinson","Getting psyched for my Thanksgiving @Tofurky ! 26, and proud to still be considered to the eccentric, oddball in the fam :) #vegan","","2","2","1353268116000","1:18 AM - 19 Nov 2012","/yoashleylauren/status/270252183214227456"
"1549195645-1173","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Curious about Plant-Based Sources of Calcium? Don't miss this infographic! http://ow.ly/eNmfA  @VegaTeam #calcium #vegan","","7","3","1351353718000","9:31 PM - 27 Oct 2012","/OneGreenPlanet/status/262222616906067968"
"1549195645-497","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LoveMySilk","Silk","With all holiday baking, how to sub out eggs to make your #recipe #vegan via @TheBakingVegan http://ow.ly/eYw4d","","4","6","1354375825000","9:00 PM - 1 Dec 2012","/LoveMySilk/status/274898252632047616"
"1549195645-1358","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@wendybpolisi","Wendy Polisi","New Blog Post Quinoa Focaccia Bread: Happy Thursday! I cannot believe how quickly October is passing.  Be... http://bit.ly/RHeSNn  #vegan","2","2","1","1350575049000","9:14 PM - 18 Oct 2012","/wendybpolisi/status/258956644124344320"
"1549195645-264","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@nutrition_facts","Michael Greger, M.D.","Why a #vegan diet may protect against multiple sclerosis. Today’s #NFVid: http://bit.ly/NF1212a  (Pls RT!)","","20","8","1355497606000","8:36 PM - 14 Dec 2012","/nutrition_facts/status/279603341380694016"
"1549195645-1002","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LittleLadyCook","JC GG  🌙","Thinking of trying the @vegancuts Snack Box? Here is my Review! --> http://bit.ly/YBMHoC  #Vegan","2","1","2","1352211319000","7:45 PM - 6 Nov 2012","/LittleLadyCook/status/265819656751816705"
"1549195645-9","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegan_effect","Claire Morley","Please see this fb page for a new #vegan food blog, with one new recipe each day :) https://www.facebook.com/MyVeganFoodBlog","1","3","4","1356903947000","3:15 AM - 31 Dec 2012","/vegan_effect/status/285501963888644096"
"1549195645-1262","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@DaraStyle","Dara Style","#rawfood #vegan #metabolism boosting. No #cold #flu #loseweight #saladpic.twitter.com/pEsbEWBk","","5","3","1350963298000","9:04 AM - 23 Oct 2012","/DaraStyle/status/260585075484270592"
"1549195645-1364","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@bifnaked","Bif Naked","We make soup by juicing celery, carrot, beet, broccoli, tomatos and adding garlic, lime juice, chili peppers+lots of dill. #vegan","5","3","5","1350560291000","5:08 PM - 18 Oct 2012","/bifnaked/status/258894741419216897"
"1549195645-243","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Tasterie","Tasterie","""Food Allergy Free Holiday Cookie Recipes!"" (Slideshow) http://tasterie.com/blog/2012/12/food-allergy-free-holiday-cookie-recipes/ … #foodallergies #glutenfree #gf #dairyfree #df #vegan","","3","1","1355607013000","3:00 AM - 16 Dec 2012","/Tasterie/status/280062229167087616"
"1549195645-682","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TheVeganSociety","The Vegan Society","What are you thankful for as a vegan today?  Can we help you with any #vegan challenges? #thanksgiving","8","8","2","1353592200000","7:20 PM - 22 Nov 2012","/TheVeganSociety/status/271611493433372672"
"1549195645-47","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Tips on Being Raw #Vegan in an Omnivore World http://ow.ly/gouER","","2","2","1356807625000","12:30 AM - 30 Dec 2012","/OneGreenPlanet/status/285097959744483329"
"1549195645-852","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@youbetter","You (Better)","#Thanksgiving @TheHealthyApple Kid-Friendly Gluten-Free Honey-Cherry Stuffing  http://ow.ly/fi0fK  #GF #vegan & most importantly, delicious","","8","1","1352914954000","11:12 PM - 14 Nov 2012","/youbetter/status/268770915465166848"
"1549195645-1281","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@theblendergirl","The Blender Girl","SO excited! #Raw #Vegan Lunch w @michellesmithca @Chef_Mica at @MKLifestyle 's @MatthewKenneySM  Today. http://bit.ly/RoQChO  LOVE #RawFood!","","2","1","1350915772000","7:52 PM - 22 Oct 2012","/theblendergirl/status/260385737126604800"
"1549195645-1070","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegsoc","Vegetarian Society","This Veggie Sausage Casserole is a tasty dish for bonfire parties http://ow.ly/eY1Og  #vegan #recipe","","5","8","1351875332000","10:25 PM - 2 Nov 2012","/vegsoc/status/264410426597601280"
"1549195645-643","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TheMiddleWay","Cat Vade Bon Coeur","If you say you like animals, prove it!  Go #VEGAN!  You CAN do it, and you WILL make a difference!","1","5","","1353729373000","9:26 AM - 24 Nov 2012","/TheMiddleWay/status/272186838507196416"
"1549195645-394","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegancuts","Vegan Cuts","Chipotle Mac and Cheese Pizza with Kamut Wheat Cashew Crust. #vegan recipe http://pinterest.com/pin/193936327675289847/ …","","3","3","1354910118000","1:25 AM - 8 Dec 2012","/vegancuts/status/277139239433560066"
"1549195645-360","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yummyplants","Rebecca Gilbert","#Vegan #Ironman @Brendan_Brazier shares some of his favorite #holiday #recipes in this article! http://www.emaxhealth.com/11306/performance-nutrition-consultant-offers-healthy-winter-recipes …","","2","7","1355077062000","11:47 PM - 9 Dec 2012","/yummyplants/status/277839455044386816"
"1549195645-193","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","How Chocolastic! The 10 Best #Vegan Dark Chocolate Bars http://ow.ly/g9dJj","","4","2","1355932863000","9:31 PM - 19 Dec 2012","/OneGreenPlanet/status/281428945453334528"
"1549195645-1242","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@nfm_mag","NFM Magazine","16 new and delicious #vegan foods: http://ow.ly/eIhiw  worth your shelf space via @cbaginski","","2","1","1351088446000","7:50 PM - 24 Oct 2012","/nfm_mag/status/261109987160506368"
"1549195645-673","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegan_effect","Claire Morley","The lovely Ashley sporting his #vegan chocolate love cake :) x pic.twitter.com/QEqu83LK","1","1","3","1353622445000","3:44 AM - 23 Nov 2012","/vegan_effect/status/271738343019139074"
"1549195645-1090","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TheVeganSociety","The Vegan Society","Happy World Vegan Day!  World Vegan Month is here! #vegan #worldveganday #worldveganmonth","2","96","16","1351781661000","8:24 PM - 1 Nov 2012","/TheVeganSociety/status/264017542077632512"
"1549195645-1279","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Sweet Potato Pie Smoothie! http://ow.ly/eDebX  #vegan #smoothie","","1","2","1350918089000","8:31 PM - 22 Oct 2012","/OneGreenPlanet/status/260395455647711233"
"1549195645-800","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@POPSUGARFitness","POPSUGAR Fitness","Your healthy Thanksgiving table! Get the recipe for #vegan pecan cookies: http://fitsu.gr/25935883","","3","4","1353150903000","4:45 PM - 17 Nov 2012","/POPSUGARFitness/status/269760557815590912"
"1549195645-1123","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@POPSUGARFitness","POPSUGAR Fitness","A #vegan apple-berry crisp! Dessert recipe coming soon. http://instagr.am/p/Ra_RYdl1Go/","","2","9","1351632908000","3:05 AM - 31 Oct 2012","/POPSUGARFitness/status/263393626711805952"
"1549195645-890","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@nycvegfoodfest","NYC Veg Food Fest","You're invited: A Very #Vegan #Thanksgiving - Next week! Get your tickets today! http://ow.ly/fdM00  @blossomcarmine @ftasanctuary","","4","","1352741408000","11:00 PM - 12 Nov 2012","/nycvegfoodfest/status/268043009180958721"
"1549195645-1304","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@veganboomboom","Vegan Boom Boom!","What's a 7 letter word for someone who sells fur? Broaden your vocab with this wk's strip at http://vegcomic.com ! #vegan #furisdead #nofur","1","6","1","1350840733000","11:02 PM - 21 Oct 2012","/veganboomboom/status/260071000765501441"
"1549195645-15","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","NOM! We R totes making these 4 NYE! #Vegan cranberry cream cheese crostini! RECIPE: http://bit.ly/TIt5Qm","","1","3","1356895815000","1:00 AM - 31 Dec 2012","/peta2/status/285467858924871682"
"1549195645-528","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","Win an ADORBS #vegan purse & feel good on the inside while looking good on the outside: http://bit.ly/X4qalu","","2","4","1354230011000","4:30 AM - 30 Nov 2012","/peta2/status/274286666347327488"
"1549195645-21","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@ourhenhouse","Our Hen House","Urban Fresh is a new #vegan restaurant in Tucson! Owners on Ep 155. Listen on website http://alturl.com/k7b3a  or iTunes http://alturl.com/az3er","","3","1","1356831600000","7:10 AM - 30 Dec 2012","/ourhenhouse/status/285198519764148224"
"1549195645-789","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@yummly","Yummly","Cauliflower mashed potatoes! Delicious and so much healthier than regular. #vegan http://yumm.ly/QOWw1N","1","3","3","1353190538000","3:45 AM - 18 Nov 2012","/yummly/status/269926797792137216"
"1549195645-208","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganChatRoom","Vegan Chat Room Ⓥ","Go Vegan And Reduce Your Carbon Footprint by 1.5 Tons http://diets4diabetes.com/2012/12/18/go-vegan-and-reduce-your-carbon-footprint-by-1-5-tons/ … #Vegan #Diabetes #GoVegan #Health","","1","2","1355850262000","10:34 PM - 18 Dec 2012","/VeganChatRoom/status/281082489102008320"
"1549195645-544","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@BigCityVegan","Big City Vegan","Let's start a #vegan #twinkies twitter storm RT if u want @thechew to have @goodcakesfran on to show 'em how it's done http://ow.ly/fFrw3","1","10","","1354199706000","8:05 PM - 29 Nov 2012","/BigCityVegan/status/274159558157549568"
"1549195645-1295","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@alkirchoff","Alisha","Call off the search, Internet, I have found the perfect #vegan #curry #recipe! It's from @happyherbivore's n http://instagr.am/p/RDv26ThD7X/","","3","2","1350853239000","2:30 AM - 22 Oct 2012","/alkirchoff/status/260123455104618497"
"1549195645-40","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@diannewenz","Dianne Wenz","#Vegan Recipes for New Year’s Eve from @dreenaburton http://plantpoweredkitchen.com/vegan-recipes-for-new-years-eve/ …","1","1","1","1356819246000","3:44 AM - 30 Dec 2012","/diannewenz/status/285146701541539840"
"1549195645-1232","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@punchfork","Punchfork","Recipe of the day: Cheesy Yet Vegan Kale Chips http://pfrk.co/Rh1Fhi  from @thekitchn #vegan #glutenfree","1","2","3","1351103404000","12:00 AM - 25 Oct 2012","/punchfork/status/261172726109196288"
"1549195645-1071","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Brendan_Brazier","Brendan Brazier","friend @Elizabeth_Olsen having sale on her amazing #vegan shoes until Nov 4. enter: ""VEGAFLY"" for 30% off entire site. http://www.olsenhaus.com","","3","3","1351870680000","9:08 PM - 2 Nov 2012","/Brendan_Brazier/status/264390913978163200"
"1549195645-1331","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","Less #cancer in #vegan men: http://bit.ly/UatMB9","","8","2","1350676980000","1:33 AM - 20 Oct 2012","/Veganmainstream/status/259384173154955264"
"1549195645-508","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@EarthActivists","EAs for Earth(lings)","... most want to live in The Matrix ... because #TOGETHER means #vegan ...","","5","1","1354318350000","5:02 AM - 1 Dec 2012","/EarthActivists/status/274657187303927808"
"1549195645-1128","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@molfamily","Michael O'Loughlin","Come to the Better Living Show and taste @LunaandLarrys Coconut Bliss http://betterlivingshow.org/vendor_profile/show/3259-Luna-Larrys-Coconut-Bliss … Delicious! #vegan #pdx","","3","1","1351610932000","8:58 PM - 30 Oct 2012","/molfamily/status/263301450724147200"
"1549195645-1229","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","Ever thought about making your own #Vegan Deodorant? http://bit.ly/RWaVF0","","1","3","1351110023000","1:50 AM - 25 Oct 2012","/Veganmainstream/status/261200485460099073"
"1549195645-411","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","Energy Bars that actually taste good and are healthy http://ow.ly/fRKOS  #vegan","","6","","1354816818000","11:30 PM - 6 Dec 2012","/OneGreenPlanet/status/276747913462444033"
"1549195645-501","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@SingletonPaige","Paige Singleton","BUNDLED & REDUCED “Diary” #99CENTS #MADHOUSE-GIVEAWAY http://bit.ly/TeOXNO  Amazon Gift Certificates $100 $50 $25 #ASMSG #giveaway #vegan","","4","1","1354336965000","10:12 AM - 1 Dec 2012","/SingletonPaige/status/274735263236886528"
"1549195645-289","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@GFDougie","J. D. Black-Langford","For the Love of Lentils: Meatless Shepherd's Pie #glutenFree, #celiac #coeliac. Maybe #vegan w/ alte http://pinterest.com/pin/115827021638199621/ …","","1","2","1355357987000","5:49 AM - 13 Dec 2012","/GFDougie/status/279017740835106817"
"1549195645-75","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@DougMcNish","Douglas McNish","1 tbsp ground #chia and 3 tbsp hot water = 1 egg for binding purposes #vegan","2","4","2","1356625338000","9:52 PM - 27 Dec 2012","/DougMcNish/status/284333392743505920"
"1549195645-167","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Miso & roasted garlic turn this side into #vegan food of the highest order... MISO & GARLIC MASHED POTATOES: http://bit.ly/WsXPSt  #WFMdish","5","13","21","1356050220000","6:07 AM - 21 Dec 2012","/WholeFoods/status/281921175490265089"
"1549195645-1234","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@sweet_avenue","Sweet Avenue","Photo: They’re finally back in stock!! #vegan #gomaxgo #candybars #chocolate #sweetavenue... http://tmblr.co/Zj9sBwVuxIWK","","2","1","1351103261000","11:57 PM - 24 Oct 2012","/sweet_avenue/status/261172124641787904"
